time step[RANGE|0:688],camera position[RADIO|center:path1:path2],streamlines[CHECK],cell color[RADIO|force:solid],transparent[CHECK],FILE,FILEvideo
7,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines007_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
7,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines007_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
7,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines007_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
7,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines007_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
7,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines007_force.jpg,BloodFlowODS_path1_streamlines_force.webm
7,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines007_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
7,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines007_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
7,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines007_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
7,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines007_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
7,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines007_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
7,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines007_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
7,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines007_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
7,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines007_force.jpg,BloodFlowODS_path2_streamlines_force.webm
7,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines007_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
7,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines007_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
7,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines007_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
8,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines008_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
8,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines008_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
8,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines008_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
8,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines008_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
8,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines008_force.jpg,BloodFlowODS_center_streamlines_force.webm
8,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines008_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
8,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines008_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
8,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines008_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
8,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines008_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
8,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines008_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
8,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines008_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
8,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines008_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
8,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines008_force.jpg,BloodFlowODS_path1_streamlines_force.webm
8,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines008_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
8,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines008_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
8,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines008_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
8,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines008_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
8,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines008_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
8,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines008_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
8,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines008_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
8,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines008_force.jpg,BloodFlowODS_path2_streamlines_force.webm
8,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines008_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
8,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines008_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
8,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines008_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
9,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines009_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
9,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines009_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
9,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines009_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
9,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines009_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
9,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines009_force.jpg,BloodFlowODS_center_streamlines_force.webm
9,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines009_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
9,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines009_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
9,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines009_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
9,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines009_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
9,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines009_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
9,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines009_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
9,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines009_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
9,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines009_force.jpg,BloodFlowODS_path1_streamlines_force.webm
9,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines009_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
9,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines009_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
9,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines009_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
9,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines009_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
9,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines009_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
9,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines009_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
9,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines009_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
9,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines009_force.jpg,BloodFlowODS_path2_streamlines_force.webm
9,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines009_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
9,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines009_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
9,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines009_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
10,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines010_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
10,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines010_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
10,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines010_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
10,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines010_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
10,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines010_force.jpg,BloodFlowODS_center_streamlines_force.webm
10,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines010_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
10,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines010_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
10,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines010_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
10,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines010_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
10,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines010_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
10,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines010_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
10,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines010_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
10,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines010_force.jpg,BloodFlowODS_path1_streamlines_force.webm
10,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines010_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
10,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines010_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
10,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines010_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
10,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines010_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
10,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines010_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
10,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines010_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
10,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines010_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
10,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines010_force.jpg,BloodFlowODS_path2_streamlines_force.webm
10,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines010_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
10,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines010_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
10,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines010_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
11,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines011_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
11,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines011_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
11,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines011_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
11,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines011_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
11,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines011_force.jpg,BloodFlowODS_center_streamlines_force.webm
11,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines011_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
11,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines011_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
11,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines011_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
11,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines011_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
11,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines011_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
11,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines011_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
11,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines011_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
11,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines011_force.jpg,BloodFlowODS_path1_streamlines_force.webm
11,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines011_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
11,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines011_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
11,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines011_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
11,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines011_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
11,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines011_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
11,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines011_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
11,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines011_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
11,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines011_force.jpg,BloodFlowODS_path2_streamlines_force.webm
11,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines011_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
11,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines011_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
11,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines011_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
12,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines012_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
12,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines012_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
12,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines012_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
12,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines012_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
12,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines012_force.jpg,BloodFlowODS_center_streamlines_force.webm
12,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines012_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
12,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines012_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
12,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines012_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
12,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines012_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
12,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines012_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
12,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines012_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
12,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines012_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
12,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines012_force.jpg,BloodFlowODS_path1_streamlines_force.webm
12,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines012_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
12,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines012_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
12,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines012_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
12,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines012_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
12,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines012_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
12,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines012_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
12,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines012_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
